,employeeID,employeeName,employeeTitle,employee_city,employee_country,managerName,managerTitle,managerCity,managerCountry,path,reportsTo,orderID,customerID,orderDate,requiredDate,shippedDate,shipperID,freight,customerName,contactName,contactTitle,customer_city,customer_country,productID,order_details_unit_price,quantity,discount,Revenue,productName,quantityPerUnit,product_unit_price,discontinued,categoryID,categoryName,description,shipperName
1783,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10448,RANCH,2014-02-17,2014-03-17,2014-02-24,2,38.82,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,40,14.7,20,0.0,294.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,United Package
1784,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10313,QUICK,2013-09-24,2013-10-22,2013-10-04,2,1.96,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,36,15.2,12,0.0,182.39999999999998,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1785,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10547,SEVES,2014-05-23,2014-06-20,2014-06-02,2,178.43,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,36,19.0,60,0.0,1140.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1786,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10612,SAVEA,2014-07-28,2014-08-25,2014-08-01,2,544.08,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,36,19.0,55,0.0,1045.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1787,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10893,KOENE,2015-02-18,2015-03-18,2015-02-20,2,77.78,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,36,19.0,20,0.0,380.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1788,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10298,HUNGO,2013-09-05,2013-10-03,2013-09-11,2,168.22,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,36,15.2,40,0.25,598.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1789,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10687,HUNGO,2014-09-30,2014-10-28,2014-10-30,2,296.43,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,36,19.0,6,0.25,112.5,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1790,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10563,RICAR,2014-06-10,2014-07-22,2014-06-24,2,60.43,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,36,19.0,25,0.0,475.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1791,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10525,BONAP,2014-05-02,2014-05-30,2014-05-23,2,11.06,Bon app',Laurence Lebihan,Owner,Marseille,France,36,19.0,30,0.0,570.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1792,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10708,THEBI,2014-10-17,2014-11-28,2014-11-05,2,2.96,The Big Cheese,Liz Nixon,Marketing Manager,Portland,USA,36,19.0,5,0.0,95.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1793,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10342,FRANK,2013-10-30,2013-11-13,2013-11-04,2,54.83,Frankenversand,Peter Franken,Marketing Manager,München,Germany,36,15.2,40,0.2,600.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1794,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10756,SPLIR,2014-11-27,2014-12-25,2014-12-02,2,73.21,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,36,19.0,20,0.2,376.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1795,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,11016,AROUT,2015-04-10,2015-05-08,2015-04-13,2,33.8,Around the Horn,Thomas Hardy,Sales Representative,London,UK,36,19.0,16,0.0,304.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1796,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10936,GREAL,2015-03-09,2015-04-06,2015-03-18,2,33.68,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,36,19.0,30,0.2,564.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,United Package
1797,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10740,WHITC,2014-11-13,2014-12-11,2014-11-25,2,81.88,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,45,9.5,40,0.2,372.0,Rogede sild,1k pkg.,9.5,0,8,Seafood,Seaweed and fish,United Package
1798,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10863,HILAA,2015-02-02,2015-03-02,2015-02-17,2,30.26,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,58,13.25,12,0.15,157.2,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,United Package
1799,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10594,OLDWO,2014-07-09,2014-08-06,2014-07-16,2,5.24,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,58,13.25,30,0.0,397.5,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,United Package
1800,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10314,RATTC,2013-09-25,2013-10-23,2013-10-04,2,74.16,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,58,10.6,30,0.1,315.0,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,United Package
1801,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10675,FRANK,2014-09-19,2014-10-17,2014-09-23,2,31.85,Frankenversand,Peter Franken,Marketing Manager,München,Germany,58,13.25,30,0.0,397.5,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,United Package
1802,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,10523,SEVES,2014-05-01,2014-05-29,2014-05-30,2,77.63,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,37,26.0,18,0.1,466.2,Gravad lax,12 - 500 g pkgs.,26.0,0,8,Seafood,Seaweed and fish,United Package
1803,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10368,ERNSH,2013-11-29,2013-12-27,2013-12-02,2,101.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,57,15.6,25,0.0,390.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1804,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10983,SAVEA,2015-03-27,2015-04-24,2015-04-06,2,657.54,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,57,19.5,15,0.0,292.5,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1805,7,Robert King,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Robert King",5.0,11055,HILAA,2015-04-28,2015-05-26,2015-05-05,2,120.92,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,57,19.5,20,0.0,390.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1806,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10755,BONAP,2014-11-26,2014-12-24,2014-11-28,2,16.71,Bon app',Laurence Lebihan,Owner,Marseille,France,57,19.5,14,0.25,269.5,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1807,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10823,LILAS,2015-01-09,2015-02-06,2015-01-13,2,163.97,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,57,19.5,15,0.0,292.5,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1808,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,11039,LINOD,2015-04-21,2015-05-19,,2,65.0,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,57,19.5,28,0.0,546.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1809,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10438,TOMSP,2014-02-06,2014-03-06,2014-02-14,2,8.24,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,57,15.6,15,0.2,231.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1810,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10582,BLAUS,2014-06-27,2014-07-25,2014-07-14,2,27.71,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,57,19.5,4,0.0,78.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1811,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10931,RICSU,2015-03-06,2015-03-20,2015-03-19,2,13.6,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,57,19.5,30,0.0,585.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1812,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10916,RANCH,2015-02-27,2015-03-27,2015-03-09,2,63.77,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,57,19.5,20,0.0,390.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1813,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10326,BOLID,2013-10-10,2013-11-07,2013-10-14,2,77.92,Bólido Comidas preparadas,Martín Sommer,Owner,Madrid,Spain,57,15.6,16,0.0,249.6,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1814,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10436,BLONP,2014-02-05,2014-03-05,2014-02-11,2,156.66,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,56,30.4,40,0.1,1212.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1815,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10295,VINET,2013-09-02,2013-09-30,2013-09-10,2,1.15,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,56,30.4,4,0.0,121.6,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1816,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,11018,LONEP,2015-04-13,2015-05-11,2015-04-16,2,11.65,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,56,38.0,5,0.0,190.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1817,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10301,WANDK,2013-09-09,2013-10-07,2013-09-17,2,45.08,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,56,30.4,20,0.0,608.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1818,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10514,ERNSH,2014-04-22,2014-05-20,2014-05-16,2,789.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,56,38.0,70,0.0,2660.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1819,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10657,SAVEA,2014-09-04,2014-10-02,2014-09-15,2,352.69,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,56,38.0,45,0.0,1710.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1820,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10526,WARTH,2014-05-05,2014-06-02,2014-05-15,2,58.59,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,56,38.0,30,0.15,1135.5,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1821,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10755,BONAP,2014-11-26,2014-12-24,2014-11-28,2,16.71,Bon app',Laurence Lebihan,Owner,Marseille,France,56,38.0,30,0.25,1132.5,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1822,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10749,ISLAT,2014-11-20,2014-12-18,2014-12-19,2,61.53,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,56,38.0,15,0.0,570.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1823,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10841,SUPRD,2015-01-20,2015-02-17,2015-01-29,2,424.3,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,56,38.0,30,0.0,1140.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1824,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10608,TOMSP,2014-07-23,2014-08-20,2014-08-01,2,27.79,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,56,38.0,28,0.0,1064.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1825,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10820,RATTC,2015-01-07,2015-02-04,2015-01-13,2,37.52,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,56,38.0,30,0.0,1140.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1826,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10740,WHITC,2014-11-13,2014-12-11,2014-11-25,2,81.88,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,56,38.0,14,0.2,529.1999999999999,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1827,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10494,COMMI,2014-04-02,2014-04-30,2014-04-09,2,65.99,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,56,30.4,30,0.0,912.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1828,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10369,SPLIR,2013-12-02,2013-12-30,2013-12-09,2,195.68,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,56,30.4,18,0.25,542.6999999999999,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1829,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10329,SPLIR,2013-10-15,2013-11-26,2013-10-23,2,191.67,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,56,30.4,12,0.05,364.2,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1830,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10464,FURIB,2014-03-04,2014-04-01,2014-03-14,2,89.0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,56,30.4,30,0.2,906.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1831,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10616,GREAL,2014-07-31,2014-08-28,2014-08-05,2,116.53,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,56,38.0,14,0.0,532.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1832,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10884,LETSS,2015-02-12,2015-03-12,2015-02-13,2,90.97,Let's Stop N Shop,Jaime Yorres,Owner,San Francisco,USA,56,38.0,21,0.05,796.95,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1833,3,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Janet Leverling",8.0,10436,BLONP,2014-02-05,2014-03-05,2014-02-11,2,156.66,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,64,26.6,30,0.1,795.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1834,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,10668,WANDK,2014-09-15,2014-10-13,2014-09-23,2,47.22,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,64,33.25,15,0.1,497.25,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1835,8,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Laura Callahan",2.0,10565,MEREP,2014-06-11,2014-07-09,2014-06-18,2,7.15,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,64,33.25,18,0.1,596.6999999999999,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1836,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10368,ERNSH,2013-11-29,2013-12-27,2013-12-02,2,101.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,64,26.6,35,0.1,927.5,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1837,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,11072,ERNSH,2015-05-05,2015-06-02,,2,258.64,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,64,33.25,130,0.0,4322.5,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1838,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,11053,PICCO,2015-04-27,2015-05-25,2015-04-29,2,53.05,Piccolo und mehr,Georg Pipps,Sales Manager,Salzburg,Austria,64,33.25,25,0.2,826.2499999999999,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1839,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,11031,SAVEA,2015-04-17,2015-05-15,2015-04-24,2,227.22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,64,33.25,20,0.0,665.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1840,4,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Margaret Peacock",8.0,10470,BONAP,2014-03-11,2014-04-08,2014-03-14,2,64.56,Bon app',Laurence Lebihan,Owner,Marseille,France,64,26.6,8,0.0,212.8,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1841,2,Andrew Fuller,Vice President Sales,New York,USA,,,New York,USA,Andrew Fuller,,10832,LAMAI,2015-01-14,2015-02-11,2015-01-19,2,43.26,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,64,33.25,3,0.0,99.75,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1842,1,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,Sales Manager,New York,USA,"Andrew Fuller,Laura Callahan,Nancy Davolio",8.0,11077,RATTC,2015-05-06,2015-06-03,,2,8.53,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,64,33.25,2,0.03,66.44,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1843,5,Steven Buchanan,Sales Manager,London,UK,Andrew Fuller,Vice President Sales,New York,USA,"Andrew Fuller,Steven Buchanan",2.0,10872,GODOS,2015-02-05,2015-03-05,2015-02-09,2,175.32,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,64,33.25,15,0.05,498.00000000000006,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1844,9,Anne Dodsworth,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Anne Dodsworth",5.0,10557,LEHMS,2014-06-03,2014-06-17,2014-06-06,2,96.72,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,64,33.25,30,0.0,997.5,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
1845,6,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,Sales Manager,London,UK,"Andrew Fuller,Steven Buchanan,Michael Suyama",5.0,10370,CHOPS,2013-12-03,2013-12-31,2013-12-27,2,1.17,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,64,26.6,30,0.0,798.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package
